source_filename,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,perp_text,narrative_text,iyear_num,formal_name_hit,generic_jihadi_hit,low_info_label_hit,core_text_hit,allegiance_text_hit,exclusion_only_hit,claim_hit,weak_is_signal,is_inspired_score,generic_jihadi_review_hit,low_info_review_hit,review_candidate,is_inspired_class,inclusion_reason
data/globalterrorismdb_0522dist.csv,201404080080,2014,4,8,NA,0,NA,229,Democratic Republic of the Congo,11,Sub-Saharan Africa,South Kivu,Misisi,-3.051842,26.867089,2,0,NA,"04/08/2014: Assailants opened fire on a mining site in Misisi area, South Kivu province, Democratic Republic of the Congo. They then moved on to attack three Armed Forces of the Democratic Republic of the Congo (FARDC) positions in the area. Four assailants and four soldiers were killed and six soldiers wounded in the attack. The Mayi Mayi claimed responsibility for the incident.",1,1,1,0,NA,NA,0,1,0,2,Armed Assault,7,Facility/Infrastructure Attack,NA,NA,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of the Democratic Republic of the Congo (FARDC),Soldiers,229,Democratic Republic of the Congo,1,Business,10,Mining,Kaza Mining Compnany,Mining Site,229,Democratic Republic of the Congo,NA,NA,NA,NA,NA,NA,NA,NA,Mayi Mayi,Yakutumba Mayi Mayi,NA,NA,NA,NA,NA,0,NA,NA,0,-99,8,1,8,Personal claim,NA,NA,NA,NA,NA,NA,NA,5,Firearms,5,Unknown Gun Type,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,4,6,0,0,-9,NA,NA,NA,It is unknown if any property was damaged in this attack.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""DRCongo soldiers,   rebels   fighters killed in attack on military bases in east,"" BBC Monitoring Africa - Political Supplied by BBC Worldwide Monitoring, April 9, 2014.",NA,NA,START Primary Collection,0,0,0,0,NA,Mayi Mayi ||  ||  || Yakutumba Mayi Mayi ||  || ,"04/08/2014: Assailants opened fire on a mining site in Misisi area, South Kivu province, Democratic Republic of the Congo. They then moved on to attack three Armed Forces of the Democratic Republic of the Congo (FARDC) positions in the area. Four assailants and four soldiers were killed and six soldiers wounded in the attack. The Mayi Mayi claimed responsibility for the incident. ||  || ",2014,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,5,FALSE,FALSE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201407200098,2014,7,20,NA,1,07/30/2014,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.743239,44.623824,1,0,NA,"07/20/2014: Assailants kidnapped at least one civilian in Baqubah city, Diyala governorate, Iraq. The captive was executed and hanged from electricity poles with 14 other Sunni captives on July 30, 2014. No group claimed responsibility for the the incident; however, authorities attributed the attack to Shia militias, stating that the attack was designed to send a message to the public not to support Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,NA,NA,0,1,0,6,Hostage Taking (Kidnapping),NA,NA,NA,NA,14,Private Citizens & Property,68,Named Civilian,Not Applicable,Civilian: Basim Amir al-Jubouri,95,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muslim extremists,NA,NA,NA,NA,NA,"The specific motive is unknown; however, sources posited that the attack was meant to stop people from supporting the Islamic State of Iraq and the Levant (ISIL).",0,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Firearms,5,Unknown Gun Type,9,Melee,24,Rope or Other Strangling Device,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,1,1,0,NA,10,NA,NA,0,NA,NA,NA,NA,NA,4,Hostage(s) killed (not during rescue attempt),0,NA,"""Iraqi Shiite militias use hit lists to pick off foes,"" Lebanon Daily Star, July 31, 2014.","""15 Sunni Muslims executed, hanged in Iraq,"" i24news, July 31, 2014.","""Shi'ite Militias Execute 15 Sunnis North of Baghdad,"" Antiwar.com, July 31, 2014.",START Primary Collection,-9,-9,0,-9,NA,Muslim extremists ||  ||  ||  ||  || ,"07/20/2014: Assailants kidnapped at least one civilian in Baqubah city, Diyala governorate, Iraq. The captive was executed and hanged from electricity poles with 14 other Sunni captives on July 30, 2014. No group claimed responsibility for the the incident; however, authorities attributed the attack to Shia militias, stating that the attack was designed to send a message to the public not to support Islamic State of Iraq and the Levant (ISIL). || The specific motive is unknown; however, sources posited that the attack was meant to stop people from supporting the Islamic State of Iraq and the Levant (ISIL). || ",2014,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,7,TRUE,FALSE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201409240071,2014,9,26,NA,0,NA,4,Afghanistan,6,South Asia,Ghazni,Ajristan district,33.529032,67.218291,3,0,NA,"09/26/2014: Assailants attacked a village in Ajristan district, Ghazni province, Afghanistan. This was one of four incidents in Ajristan and one of three villages targeted on the same day. At least 100 people were killed, including 15 by beheading, and an unknown number of people were injured across the three village attacks. The Taliban claimed responsibility for the incidents.",1,1,1,0,NA,NA,1,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,NA,NA,14,Private Citizens & Property,75,Village/City/Town/Suburb,Unknown,Village,4,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taliban,NA,NA,NA,NA,NA,"The Taliban claimed responsibility for the incident. Sources suspected that the village of Ghazni was targeted because of its strategic proximity to Kabul, and further posited that those victims beheaded were targeted because they were related to local and national police officers.",0,NA,NA,0,700,0,1,8,Personal claim,NA,NA,NA,NA,NA,NA,NA,8,Incendiary,18,Arson/Fire,9,Melee,23,Knife or Other Sharp Object,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,7,5,0,5,1,4,Unknown,-99,Livestock was killed and houses and wheat crops were damaged in this and other related attacks.,1,5,0,-99,NA,NA,NA,0,NA,NA,NA,NA,NA,4,Hostage(s) killed (not during rescue attempt),0,"Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201409240071, 201409240072, and 201409280028. Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here. Sources suspect that the Islamic State of Iraq and the Levant (ISIL) may have been involved in the incident.","""ISIS fighters spotted in Ghazni, claim MPs,"" Pajhwok Afghan News English, September 27, 2014.","""Attack   on Ghazni, Afghanistan: 100 killed, 15 beheaded,"" UPI, September 26, 2014.","""Afghanistan: Taliban Behead 15 People After Seizing Ajrestan District,"" International Business Times UK, September 26, 2014.",START Primary Collection,0,0,0,0,"201409240071, 201409240072, 201409260056, 201409280028",Taliban ||  ||  ||  ||  || ,"09/26/2014: Assailants attacked a village in Ajristan district, Ghazni province, Afghanistan. This was one of four incidents in Ajristan and one of three villages targeted on the same day. At least 100 people were killed, including 15 by beheading, and an unknown number of people were injured across the three village attacks. The Taliban claimed responsibility for the incidents. || The Taliban claimed responsibility for the incident. Sources suspected that the village of Ghazni was targeted because of its strategic proximity to Kabul, and further posited that those victims beheaded were targeted because they were related to local and national police officers. || Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201409240071, 201409240072, and 201409280028. Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here. Sources suspect that the Islamic State of Iraq and the Levant (ISIL) may have been involved in the incident.",2014,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201409240072,2014,9,26,NA,0,NA,4,Afghanistan,6,South Asia,Ghazni,Ajristan district,33.529032,67.218291,3,0,NA,"09/26/2014: Assailants attacked a village in Ajristan district, Ghazni province, Afghanistan. This was one of four incidents in Ajristan and one of three villages targeted on the same day. At least 100 people were killed, including 15 by beheading, and an unknown number of people were injured across the three village attacks. The Taliban claimed responsibility for the incidents.",1,1,1,0,NA,NA,1,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,NA,NA,14,Private Citizens & Property,75,Village/City/Town/Suburb,Unknown,Village,4,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taliban,NA,NA,NA,NA,NA,"The Taliban claimed responsibility for the incident. Sources suspected that the village of Ghazni was targeted because of its strategic proximity to Kabul, and further posited that those victims beheaded were targeted because they were related to local and national police officers.",0,NA,NA,0,700,0,1,8,Personal claim,NA,NA,NA,NA,NA,NA,NA,8,Incendiary,18,Arson/Fire,9,Melee,23,Knife or Other Sharp Object,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,7,4,0,4,1,4,Unknown,-99,Livestock was killed and houses and wheat crops were damaged in this and other related attacks.,1,5,0,-99,NA,NA,NA,0,NA,NA,NA,NA,NA,4,Hostage(s) killed (not during rescue attempt),0,"Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201409240071, 201409240072, and 201409280028. Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here. Sources suspect that the Islamic State of Iraq and the Levant (ISIL) may have been involved in the incident.","""ISIS fighters spotted in Ghazni, claim MPs,"" Pajhwok Afghan News English, September 27, 2014.","""Attack   on Ghazni, Afghanistan: 100 killed, 15 beheaded,"" UPI, September 26, 2014.","""Afghanistan: Taliban Behead 15 People After Seizing Ajrestan District,"" International Business Times UK, September 26, 2014.",START Primary Collection,0,0,0,0,"201409240071, 201409240072, 201409260056, 201409280028",Taliban ||  ||  ||  ||  || ,"09/26/2014: Assailants attacked a village in Ajristan district, Ghazni province, Afghanistan. This was one of four incidents in Ajristan and one of three villages targeted on the same day. At least 100 people were killed, including 15 by beheading, and an unknown number of people were injured across the three village attacks. The Taliban claimed responsibility for the incidents. || The Taliban claimed responsibility for the incident. Sources suspected that the village of Ghazni was targeted because of its strategic proximity to Kabul, and further posited that those victims beheaded were targeted because they were related to local and national police officers. || Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201409240071, 201409240072, and 201409280028. Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here. Sources suspect that the Islamic State of Iraq and the Levant (ISIL) may have been involved in the incident.",2014,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201409280028,2014,9,26,NA,0,NA,4,Afghanistan,6,South Asia,Ghazni,Ajristan district,33.529712,67.216262,3,0,NA,"09/26/2014: Assailants attacked a village in Ajristan district, Ghazni province, Afghanistan. This was one of four incidents in Ajristan and one of three villages targeted on the same day. At least 100 people were killed, including 15 by beheading, and an unknown number of people were injured across the three village attacks. The Taliban claimed responsibility for the incidents.",1,1,1,0,NA,NA,1,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,7,Facility/Infrastructure Attack,14,Private Citizens & Property,75,Village/City/Town/Suburb,Unknown,Village,4,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taliban,NA,NA,NA,NA,NA,NA,0,NA,NA,0,700,0,1,8,Personal claim,NA,NA,NA,NA,NA,NA,NA,6,Explosives,15,Vehicle,5,Firearms,5,Unknown Gun Type,8,Incendiary,18,Arson/Fire,NA,NA,NA,NA,NA,40,0,7,4,0,4,1,4,Unknown,-99,Livestock was killed and houses and wheat crops were damaged in this and other related attacks.,1,5,0,-99,NA,NA,NA,0,NA,NA,NA,NA,NA,4,Hostage(s) killed (not during rescue attempt),0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here. Sources suspect that the Islamic State of Iraq and the Levant (ISIL) may have been involved in the incident.","""ISIS fighters spotted in Ghazni, claim MPs,"" Pajhwok Afghan News English, September 27, 2014.","""Attack   on Ghazni, Afghanistan: 100 killed, 15 beheaded,"" UPI, September 26, 2014.","""Afghanistan: Taliban Behead 15 People After Seizing Ajrestan District,"" International Business Times UK, September 26, 2014.",START Primary Collection,0,0,0,0,"201409240071, 201409240072, 201409260056, 201409280028",Taliban ||  ||  ||  ||  || ,"09/26/2014: Assailants attacked a village in Ajristan district, Ghazni province, Afghanistan. This was one of four incidents in Ajristan and one of three villages targeted on the same day. At least 100 people were killed, including 15 by beheading, and an unknown number of people were injured across the three village attacks. The Taliban claimed responsibility for the incidents. ||  || Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here. Sources suspect that the Islamic State of Iraq and the Levant (ISIL) may have been involved in the incident.",2014,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201406160006,2014,6,16,NA,1,03/05/2017,153,Pakistan,6,South Asia,Punjab,Multan,30.163641,71.402035,1,0,The incident occurred in the Garden Town area of the city.,"06/16/2014: Assailants abducted Umer Jillani in Garden Town neighborhood, Multan, Punjab, Pakistan. Jillani, the nephew of the Chief Justice of Pakistan, was killed and his body was discovered on March 5, 2017. No group claimed responsibility; however, sources suspected that Tehrik-i-Taliban Pakistan (TTP) was involved in the attack.",1,1,1,0,NA,NA,0,1,0,6,Hostage Taking (Kidnapping),NA,NA,NA,NA,2,Government (General),14,Judge/Attorney/Court,Supreme Court of Pakistan,Nephew of Chief Justice: Umer Jillani,153,Pakistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tehrik-i-Taliban Pakistan (TTP),NA,NA,NA,NA,NA,"The specific motive is unknown; however, sources suspected that the abduction may have been carried out in retaliation for the recent military operation in North Waziristan. Moreover, Umer Jillani's body was found in 2017 along with a note with the Islamic State of Iraq and the Levant written on it.",1,NA,NA,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Firearms,5,Unknown Gun Type,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,1,1,0,NA,993,NA,NA,0,NA,NA,NA,NA,NA,4,Hostage(s) killed (not during rescue attempt),0,NA,"""Body of abducted  nephew of ex-CJP  found in Multan,"" The Gulf Today, March 5, 2017.","""Pakistan: Unidentified outlaws kidnap CJP's nephew,"" The Nation Online, June 17, 2014.","""Pakistan: CJP's relative kidnapped in Multan,"" Pakistan Today Online, June 16, 2014.",START Primary Collection,0,0,0,0,NA,Tehrik-i-Taliban Pakistan (TTP) ||  ||  ||  ||  || ,"06/16/2014: Assailants abducted Umer Jillani in Garden Town neighborhood, Multan, Punjab, Pakistan. Jillani, the nephew of the Chief Justice of Pakistan, was killed and his body was discovered on March 5, 2017. No group claimed responsibility; however, sources suspected that Tehrik-i-Taliban Pakistan (TTP) was involved in the attack. || The specific motive is unknown; however, sources suspected that the abduction may have been carried out in retaliation for the recent military operation in North Waziristan. Moreover, Umer Jillani's body was found in 2017 along with a note with the Islamic State of Iraq and the Levant written on it. || ",2014,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,FALSE,FALSE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201407080009,2014,7,8,"July 8, 2014",0,NA,95,Iraq,10,Middle East & North Africa,Saladin,Al-Rakah,33.951088,43.973894,2,0,"Incident occurred in Al Rakah, south of Samarra, Saladin governorate.","07/08/2014: A suicide bomber detonated an explosives-laden vehicle in Al-Rakah area, Saladin governorate, Iraq. The blast was targeting a group of volunteers gathered to counter the Islamic State of Iraq and the Levant (ISIL) activities. In addition to the bomber, at least five people were killed and seven more people were injured in the blast. No group claimed responsibility for the incident.",1,1,1,0,NA,NA,0,1,1,3,Bombing/Explosion,NA,NA,NA,NA,17,Terrorists/Non-State Militia,94,Non-State Militia,Iraqi Volunteer Forces,Volunteers,95,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Explosives,15,Vehicle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,7,0,0,-9,NA,NA,NA,It is unknown if any property was damaged in this attack.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Iraq: Roundup of Security Incidents 08-14 July 2014,"" OSC Summary, July 14, 2014.",NA,NA,START Primary Collection,-9,-9,0,-9,NA,Unknown ||  ||  ||  ||  || ,"07/08/2014: A suicide bomber detonated an explosives-laden vehicle in Al-Rakah area, Saladin governorate, Iraq. The blast was targeting a group of volunteers gathered to counter the Islamic State of Iraq and the Levant (ISIL) activities. In addition to the bomber, at least five people were killed and seven more people were injured in the blast. No group claimed responsibility for the incident. ||  || ",2014,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,FALSE,TRUE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201410120036,2014,10,12,NA,0,NA,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420949,43.295662,1,0,NA,"10/12/2014: An explosive device detonated targeting a police convoy in Ramadi city, Al Anbar governorate, Iraq. Major General Ahmad Saddaq al-Dulaymi, a police chief, was killed and four other police officers were injured in the blast. No group claimed responsibility for the incident.",1,1,1,0,NA,NA,0,1,0,1,Assassination,NA,NA,NA,NA,3,Police,23,Police Patrol (including vehicles and convoys),Iraqi Police Service (IPS),Convoy of Police Chief: Major General Ahmad Saddaq al-Dulaymi,95,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,"The specific motive is unknown; however, sources noted that Major General Ahmad Saddaq al-Dulaymi was known for his military operations against the Islamic State of Iraq and the Levant (ISIL).",0,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Explosives,16,Unknown Explosive Type,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,0,0,1,3,Minor (likely < $1 million),-99,Vehicles were damaged in this attack.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Bomb kills Anbar police chief as blasts rock Kurdish-held northeast,"" Middle East Eye, October 12, 2014.","""20 Killed Triple Car Bomb Attack in Iraq,"" VOA News, October 12, 2014.","""Iraq: Security Roundup 1200 GMT 13 October 2014,"" OSC Summary, October 13, 2014.",START Primary Collection,-9,-9,0,-9,NA,Unknown ||  ||  ||  ||  || ,"10/12/2014: An explosive device detonated targeting a police convoy in Ramadi city, Al Anbar governorate, Iraq. Major General Ahmad Saddaq al-Dulaymi, a police chief, was killed and four other police officers were injured in the blast. No group claimed responsibility for the incident. || The specific motive is unknown; however, sources noted that Major General Ahmad Saddaq al-Dulaymi was known for his military operations against the Islamic State of Iraq and the Levant (ISIL). || ",2014,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,FALSE,TRUE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201410270034,2014,10,27,NA,0,NA,200,Syria,10,Middle East & North Africa,Deir ez-Zor,Mayadin,35.015778,40.455211,1,1,NA,"10/27/2014: An explosives-laden vehicle detonated near a hospital run by the Islamic State of Iraq and the Levant (ISIL) in Mayadin town, Deir ez-Zor governorate, Syria. At least three people were killed and several others were wounded in the blast. No group claimed responsibility for the attack.",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,3,Bombing/Explosion,NA,NA,NA,NA,1,Business,6,Medical/Pharmaceutical,Islamic State of Iraq and the Levant (ISIL),Hospital,200,Syria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,0,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Explosives,15,Vehicle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,0,0,1,3,Minor (likely < $1 million),-99,A hospital and several houses were damaged in this attack.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There is doubt that this incident meets terrorism-related criteria. It was unclear whether the target of the attack was Islamic State of Iraq and the Levant (ISIL), which operates the hospital, or civilians using the facility. Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Nearly 20 Syrian soldiers killed in Idlib - SOHR,"" MENAFN, October 28, 2014.","""Syrian rebels clash with government troops, leaving 35 dead,"" FOXNews.com, October 27, 2014.",NA,START Primary Collection,-9,-9,0,-9,NA,Unknown ||  ||  ||  ||  || ,"10/27/2014: An explosives-laden vehicle detonated near a hospital run by the Islamic State of Iraq and the Levant (ISIL) in Mayadin town, Deir ez-Zor governorate, Syria. At least three people were killed and several others were wounded in the blast. No group claimed responsibility for the attack. ||  || There is doubt that this incident meets terrorism-related criteria. It was unclear whether the target of the attack was Islamic State of Iraq and the Levant (ISIL), which operates the hospital, or civilians using the facility. Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.",2014,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,FALSE,TRUE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201411030015,2014,11,3,NA,0,NA,14,Australia,12,Australasia & Oceania,New South Wales,Bankstown,-33.907092,151.057308,1,0,The incident occurred in the Greenacre neighborhood,"11/03/2014: Assailants opened fire on Rasoul Al-Musawi outside of an Islamic prayer center in Bankstown area, New South Wales state, Australia. Musawi, a Shia religious leader, was wounded in the attack. No group claimed responsibility for the incident; however, people chanting pro-Islamic State of Iraq and the Levant (ISIL) statements drove by the center just before the shooting.",1,1,1,0,NA,NA,0,1,0,2,Armed Assault,NA,NA,NA,NA,15,Religious Figures/Institutions,85,Religious Figure,Husainiyah Nabi Akram,Shiite Cleric: Rasoul al-Mousawi,95,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,0,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Firearms,5,Unknown Gun Type,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pellets were used in the attack.,0,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Religious leader shot outside Islamic centre in Greenacre following threats,"" Melbourne Age, November 3, 2014.","""Drive-by shooting in Sydney influenced by Islamic State, Abbott says,"" newsWall.co.za, November 4, 2014.",NA,START Primary Collection,-9,-9,1,1,NA,Unknown ||  ||  ||  ||  || ,"11/03/2014: Assailants opened fire on Rasoul Al-Musawi outside of an Islamic prayer center in Bankstown area, New South Wales state, Australia. Musawi, a Shia religious leader, was wounded in the attack. No group claimed responsibility for the incident; however, people chanting pro-Islamic State of Iraq and the Levant (ISIL) statements drove by the center just before the shooting. ||  || ",2014,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,FALSE,TRUE,TRUE,probable_inspired,high_score_text_claim_signal
data/globalterrorismdb_0522dist.csv,201411240034,2014,11,24,NA,0,NA,54,Czech Republic,9,Eastern Europe,Prague,Prague,50.075425,14.437622,1,0,NA,"11/24/2014: Assailants mailed an envelope containing poison to the interior minister in Prague city, Prague region, Czech Republic. This was one of two poison-filled envelopes sent to Czech politicians on the same day. Both envelopes were intercepted before they reached their targets. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,1,0,0,8,Unarmed Assault,NA,NA,NA,NA,2,Government (General),18,"Government Personnel (excluding police, military)",Czech Ministry of the Interior,Minister: Milan Chovanec,54,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation to the Czech government's support for operations against the Islamic State of Iraq and the Levant (ISIL).",0,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Chemical,1,Poisoning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A poisoned letter was used in the attack.,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,There is doubt that this incident meets terrorism-related criteria. Sources noted the incident may have been a reaction to the Czech government's anti-drug activities or to the government's involvement in Iraq.,"""Czechs raise security after ministers get poison by mail,"" Reuters, November 28, 2014.","""Czech ministers targeted with poison,"" Press TV, November 24, 2014.",NA,START Primary Collection,-9,-9,0,-9,"201411240034, 201411240035",Unknown ||  ||  ||  ||  || ,"11/24/2014: Assailants mailed an envelope containing poison to the interior minister in Prague city, Prague region, Czech Republic. This was one of two poison-filled envelopes sent to Czech politicians on the same day. Both envelopes were intercepted before they reached their targets. No group claimed responsibility for the incident. || The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation to the Czech government's support for operations against the Islamic State of Iraq and the Levant (ISIL). || There is doubt that this incident meets terrorism-related criteria. Sources noted the incident may have been a reaction to the Czech government's anti-drug activities or to the government's involvement in Iraq.",2014,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,FALSE,TRUE,TRUE,probable_inspired,high_score_text_claim_signal
